time,pwmL,pwmR,encL,encR
44.7161846160889,100,,-476,
44.7281455993652,100,,-470,
44.7390823364258,100,,-466,
44.7499904632568,100,,-462,
44.7609004974365,100,,-457,
44.7717933654785,100,,-453,
44.7826728820801,100,,-449,
44.7935028076172,100,,-446,
44.8044776916504,100,,-442,
44.8153896331787,100,,-439,
44.8262615203857,100,,-436,
44.837158203125,100,,-433,
44.8479976654053,100,,-430,
44.8588085174561,100,,-427,
44.8696441650391,100,,-424,
44.8804264068604,100,,-422,
44.8912811279297,100,,-419,
44.9021587371826,100,,-416,
44.9130783081055,100,,-414,
44.9239101409912,100,,-412,
44.9347171783447,100,,-410,
44.9463291168213,100,,-407,
44.9571895599365,100,,-405,
44.9679336547852,100,,-403,
44.9787216186523,100,,-401,
44.989538192749,100,,-398,
45.0003490447998,100,,-397,
45.0113124847412,100,,-395,
45.0221881866455,100,,-394,
45.0329647064209,100,,-392,
45.0437431335449,100,,-391,
45.0545825958252,100,,-390,
45.0654582977295,100,,-390,
45.0763378143311,100,,-390,
45.0871810913086,100,,-390,
45.0979290008545,100,,-390,
45.1086883544922,100,,-390,
45.1195583343506,100,,-390,
45.1304740905762,100,,-390,
45.1413650512695,100,,-390,
45.1522331237793,100,,-390,
45.1631259918213,100,,-390,
45.1738929748535,100,,-390,
45.1846771240234,100,,-390,
45.1958999633789,0,,-390,
45.2064151763916,0,,-391,
45.2173748016357,0,,-392,
45.2283420562744,0,,-392,
45.238826751709,0,,-392,
45.2498455047607,0,,-392,
45.2607803344727,0,,-392,
45.2713451385498,0,,-392,
45.2822685241699,0,,-392,
45.2933254241943,0,,-392,
45.3037815093994,0,,-392,
45.3147068023682,0,,-392,
45.3256454467774,0,,-392,
45.3361854553223,0,,-392,
45.3470897674561,0,,-392,
45.3579730987549,0,,-392,
45.3684215545654,0,,-392,
45.379301071167,0,,-392,
45.3902111053467,0,,-392,
45.4013652801514,0,,-392,
45.411901473999,0,,-392,
45.4222850799561,0,,-392,
45.4327373504639,0,,-392,
45.4437294006348,0,,-392,
45.4546051025391,0,,-392,
45.4651851654053,0,,-392,
45.4761257171631,0,,-392,
45.4870452880859,0,,-392,
45.4975719451904,0,,-392,
45.5085220336914,0,,-392,
45.5195140838623,0,,-392,
45.5300941467285,0,,-392,
45.5410461425781,0,,-392,
45.5519504547119,0,,-392,
45.5624332427979,0,,-392,
45.5733337402344,0,,-392,
45.5842208862305,0,,-392,
45.5947799682617,0,,-392,
45.6057929992676,0,,-392,
45.6166667938232,0,,-392,
45.6282691955566,0,,-392,
45.638729095459,0,,-392,
45.6496486663818,0,,-392,
45.660572052002,0,,-392,
45.6711006164551,0,,-392,
45.6820163726807,100,,-392,
45.6929588317871,100,,-395,
45.7023735046387,100,,-401,
45.7128925323486,100,,-407,
45.7238883972168,100,,-413,
45.7348499298096,100,,-418,
45.7458343505859,100,,-423,
45.7567806243897,100,,-426,
45.767578125,100,,-429,
45.7784976959229,100,,-431,
45.7894763946533,100,,-432,
45.8003387451172,100,,-432,
45.8111896514893,100,,-432,
45.8219947814941,100,,-432,
45.8328819274902,100,,-432,
45.8437900543213,100,,-432,
45.8546772003174,100,,-432,
45.8655414581299,100,,-432,
45.8763618469238,100,,-432,
45.8872146606445,100,,-432,
45.8980178833008,100,,-432,
45.9088535308838,100,,-432,
45.9197063446045,100,,-432,
45.9305248260498,100,,-432,
45.9412937164307,100,,-432,
45.9521083831787,100,,-432,
45.9628734588623,100,,-432,
45.973611831665,100,,-432,
45.9844703674316,100,,-432,
45.9953422546387,100,,-432,
46.006217956543,100,,-432,
46.0171222686768,100,,-432,
46.0279407501221,100,,-432,
46.0387535095215,100,,-432,
46.0496006011963,100,,-432,
46.0604705810547,100,,-432,
46.0713539123535,100,,-432,
46.0822658538818,100,,-432,
46.0931453704834,100,,-432,
46.1039810180664,100,,-432,
46.1147651672363,100,,-432,
46.1256332397461,100,,-432,
46.136417388916,100,,-432,
46.1472816467285,100,,-432,
46.1581249237061,100,,-432,
46.1688461303711,0,,-432,
46.1794147491455,0,,-432,
46.1904144287109,0,,-431,
46.2014293670654,0,,-431,
46.2118701934814,0,,-431,
46.2228603363037,0,,-431,
46.2338085174561,0,,-431,
46.2443580627441,0,,-431,
46.2553100585938,0,,-431,
46.2664260864258,0,,-431,
46.2769947052002,0,,-431,
46.2879981994629,0,,-431,
46.2987937927246,0,,-431,
46.3093376159668,0,,-431,
46.3202571868897,0,,-431,
46.331262588501,0,,-431,
46.3417282104492,0,,-431,
46.352710723877,0,,-431,
46.3636856079102,0,,-431,
46.3748168945313,0,,-431,
46.3854141235352,0,,-431,
46.3963851928711,0,,-431,
46.407413482666,0,,-431,
46.4179649353027,0,,-431,
46.4289264678955,0,,-431,
46.4398612976074,0,,-431,
46.4515533447266,0,,-431,
46.4621448516846,0,,-431,
46.4725723266602,0,,-431,
46.4832019805908,0,,-431,
46.4941444396973,0,,-431,
46.5051364898682,0,,-431,
46.5155792236328,0,,-431,
46.5265464782715,0,,-431,
46.5375137329102,0,,-431,
46.5480861663818,0,,-431,
46.5590534210205,0,,-431,
46.5700569152832,0,,-431,
46.5805282592774,0,,-431,
46.5914916992188,0,,-431,
46.6024990081787,0,,-431,
46.6130619049072,0,,-431,
46.6240577697754,0,,-431,
46.6350173950195,0,,-431,
46.6454696655273,0,,-431,
46.6563777923584,200,,-431,
46.6672897338867,200,,-423,
46.6782665252686,200,,-410,
46.6892223358154,200,,-398,
46.7001419067383,200,,-385,
46.7111015319824,200,,-372,
46.7220573425293,200,,-358,
46.7329769134521,200,,-346,
46.7438888549805,200,,-333,
46.7549095153809,200,,-320,
46.7658824920654,200,,-308,
46.7768421173096,200,,-295,
46.787805557251,200,,-282,
46.7987766265869,200,,-270,
46.8097686767578,200,,-257,
46.8207855224609,200,,-244,
46.8317546844482,200,,-230,
46.8427429199219,200,,-217,
46.8537292480469,200,,-204,
46.8648166656494,200,,-191,
46.8757934570313,200,,-178,
46.8867244720459,200,,-166,
46.8976821899414,200,,-153,
46.9086456298828,200,,-140,
46.9195861816406,200,,-128,
46.9305095672607,200,,-116,
46.9414978027344,200,,-103,
46.952428817749,200,,-92,
46.9635181427002,200,,-80,
46.9744548797607,200,,-68,
46.9853057861328,200,,-56,
46.9962100982666,200,,-44,
47.007173538208,200,,-33,
47.0180568695068,200,,-22,
47.0289726257324,200,,-10,
47.0398941040039,200,,1,
47.0508308410645,200,,13,
47.0619010925293,200,,24,
47.0728740692139,200,,35,
47.0838527679443,200,,47,
47.094820022583,200,,58,
47.1057987213135,200,,70,
47.116813659668,200,,81,
47.1278533935547,200,,92,
47.1388568878174,200,,104,
47.1498603820801,0,,112,
47.1608295440674,0,,114,
47.1713390350342,0,,114,
47.1822662353516,0,,114,
47.193338394165,0,,112,
47.2039051055908,0,,112,
47.2148456573486,0,,112,
47.225757598877,0,,112,
47.2362976074219,0,,112,
47.2473049163818,0,,112,
47.2583065032959,0,,112,
47.2688083648682,0,,112,
47.2798023223877,0,,112,
47.2905731201172,0,,112,
47.301155090332,0,,112,
47.312089920044,0,,112,
47.32297706604,0,,112,
47.3334083557129,0,,112,
47.3442573547363,0,,112,
47.3552017211914,0,,112,
47.3657493591309,0,,112,
47.3767986297607,0,,112,
47.3877334594727,0,,112,
47.3982906341553,0,,112,
47.4092540740967,0,,112,
47.4202899932861,0,,112,
47.4308166503906,0,,112,
47.4418563842773,0,,112,
47.4529132843018,0,,112,
47.4634189605713,0,,112,
47.4743576049805,0,,112,
47.4853858947754,0,,112,
47.4959774017334,0,,112,
47.5070095062256,0,,112,
47.5179538726807,0,,112,
47.5284252166748,0,,112,
47.5393867492676,0,,112,
47.5504894256592,0,,112,
47.5610866546631,0,,112,
47.5720386505127,0,,112,
47.582914352417,0,,112,
47.5933647155762,0,,112,
47.6042251586914,0,,112,
47.6152038574219,0,,112,
47.6256771087647,0,,112,
47.6364440917969,200,,110,
47.6475067138672,200,,100,
47.658597946167,200,,88,
47.6696166992187,200,,75,
47.6806526184082,200,,62,
47.6916885375977,200,,47,
47.7027282714844,200,,33,
47.7137184143066,200,,20,
47.7247943878174,200,,6,
47.7359447479248,200,,-8,
47.7469291687012,200,,-22,
47.7578964233399,200,,-36,
47.7688598632813,200,,-49,
47.7798461914063,200,,-62,
47.7908172607422,200,,-76,
47.8018264770508,200,,-89,
47.8127861022949,200,,-102,
47.8237133026123,200,,-115,
47.8347854614258,200,,-129,
47.8457107543945,200,,-142,
47.8567371368408,200,,-156,
47.8677501678467,200,,-169,
47.8787498474121,200,,-182,
47.8897457122803,200,,-195,
47.9007339477539,200,,-208,
47.9117183685303,200,,-221,
47.9227294921875,200,,-234,
47.9338207244873,200,,-247,
47.9448566436768,200,,-260,
47.9558773040772,200,,-272,
47.9668979644775,200,,-284,
47.9779300689697,200,,-297,
47.9889583587647,200,,-309,
47.9999580383301,200,,-320,
48.01096534729,200,,-332,
48.021936416626,200,,-343,
48.032190322876,200,,-354,
48.0432186126709,200,,-366,
48.0542659759522,200,,-377,
48.0653018951416,200,,-389,
48.0757656097412,200,,-400,
48.0867977142334,200,,-411,
48.0978565216064,200,,-422,
48.1089096069336,200,,-433,
48.1198863983154,0,,-443,
48.1304187774658,0,,-448,
48.1409740447998,0,,-448,
48.1520347595215,0,,-448,
48.1630210876465,0,,-447,
48.1734809875488,0,,-447,
48.1843929290771,0,,-447,
48.1954078674316,0,,-447,
48.2059688568115,0,,-447,
48.216365814209,0,,-447,
48.2270278930664,0,,-447,
48.2380352020264,0,,-447,
48.2489585876465,0,,-447,
48.2594223022461,0,,-447,
48.2702541351318,0,,-447,
48.2812404632568,0,,-447,
48.2917022705078,0,,-447,
48.3026885986328,0,,-447,
48.3136005401611,0,,-447,
48.3242301940918,0,,-447,
48.3351993560791,0,,-447,
48.3462066650391,0,,-447,
48.3566379547119,0,,-447,
48.3675785064697,0,,-447,
48.378532409668,0,,-447,
48.3891086578369,0,,-447,
48.4000453948975,0,,-447,
48.4109802246094,0,,-447,
48.4215469360352,0,,-447,
48.4325218200684,0,,-447,
48.4435615539551,0,,-447,
48.4541931152344,0,,-447,
48.465145111084,0,,-447,
48.4761409759521,0,,-447,
48.4865894317627,0,,-447,
48.4975452423096,0,,-447,
48.5084419250488,0,,-447,
48.5191555023193,0,,-447,
48.530122756958,0,,-447,
48.5410614013672,0,,-447,
48.5514812469482,0,,-447,
48.562385559082,0,,-447,
48.5733451843262,0,,-447,
48.5838413238525,0,,-447,
48.594841003418,0,,-447,
48.6062507629395,300,,-447,
48.6177806854248,300,,-436,
48.6288204193115,300,,-419,
48.6398258209229,300,,-401,
48.6509704589844,300,,-381,
48.6621189117432,300,,-359,
48.6732044219971,300,,-337,
48.6842937469482,300,,-314,
48.6953887939453,300,,-292,
48.7058811187744,300,,-270,
48.7170791625977,300,,-246,
48.728214263916,300,,-221,
48.7393741607666,300,,-196,
48.7505130767822,300,,-172,
48.7616291046143,300,,-148,
48.7727813720703,300,,-124,
48.7839221954346,300,,-100,
48.7950782775879,300,,-76,
48.8062934875488,300,,-52,
48.8174743652344,300,,-28,
48.828670501709,300,,-4,
48.8397369384766,300,,20,
48.8509044647217,300,,43,
48.8620643615723,300,,67,
48.8731880187988,300,,90,
48.884313583374,300,,113,
48.8954811096191,300,,137,
48.906717300415,300,,161,
48.9178447723389,300,,184,
48.9290027618408,300,,206,
48.9401092529297,300,,229,
48.9511890411377,300,,252,
48.9623527526855,300,,276,
48.973518371582,300,,300,
48.9846305847168,300,,323,
48.9957618713379,300,,346,
49.0069980621338,300,,370,
49.0181922912598,300,,395,
49.0287418365479,300,,418,
49.0391883850098,300,,440,
49.0503101348877,300,,465,
49.061393737793,300,,489,
49.0725250244141,300,,512,
49.0836563110352,300,,535,
49.094181060791,0,,558,
49.1048603057861,0,,573,
49.1152973175049,0,,580,
49.1258449554443,0,,583,
49.1368312835693,0,,584,
49.1478061676025,0,,584,
49.1583614349365,0,,584,
49.1693172454834,0,,584,
49.1803417205811,0,,584,
49.1908092498779,0,,584,
49.2013206481934,0,,584,
49.2118492126465,0,,584,
49.2228851318359,0,,584,
49.2338333129883,0,,584,
49.2443866729736,0,,584,
49.2553253173828,0,,584,
49.2662582397461,0,,584,
49.2773170471191,0,,584,
49.2878265380859,0,,584,
49.2983684539795,0,,584,
49.3089046478272,0,,584,
49.3199577331543,0,,584,
49.32958984375,0,,584,
49.3405094146729,0,,584,
49.3515167236328,0,,584,
49.3621368408203,0,,584,
49.3731212615967,0,,584,
49.3840579986572,0,,584,
49.394609451294,0,,584,
49.405590057373,0,,584,
49.4165935516357,0,,584,
49.4271697998047,0,,584,
49.4381046295166,0,,584,
49.4490642547607,0,,584,
49.4599781036377,0,,584,
49.4709148406982,0,,584,
49.4814052581787,0,,584,
49.492301940918,0,,584,
49.503381729126,0,,584,
49.5138854980469,0,,584,
49.5248928070068,0,,584,
49.5357723236084,0,,584,
49.5462341308594,0,,584,
49.557165145874,0,,584,
49.5680828094482,0,,584,
49.5796699523926,0,,584,
49.5908260345459,300,,578,
49.6018447875977,300,,563,
49.6128540039063,300,,546,
49.6238574981689,300,,529,
49.6348495483398,300,,509,
49.6459007263184,300,,488,
49.6570053100586,300,,466,
49.6680526733398,300,,444,
49.6791343688965,300,,422,
49.690357208252,300,,399,
49.7015419006348,300,,377,
49.7126693725586,300,,355,
49.7238140106201,300,,332,
49.7349452972412,300,,307,
49.7447471618652,300,,287,
49.7559223175049,300,,265,
49.7671222686768,300,,242,
49.7782325744629,300,,218,
49.7893543243408,300,,195,
49.8005256652832,300,,169,
49.8116893768311,300,,143,
49.8228778839111,300,,119,
49.8340339660645,300,,95,
49.845048904419,300,,70,
49.8561744689941,300,,47,
49.8672103881836,300,,24,
49.8783740997314,300,,-2,
49.8889579772949,300,,-26,
49.9001178741455,300,,-52,
49.9112377166748,300,,-78,
49.9223461151123,300,,-102,
49.9335060119629,300,,-126,
49.9446773529053,300,,-150,
49.9559097290039,300,,-175,
49.9670543670654,300,,-200,
49.9781818389893,300,,-224,
49.9893531799316,300,,-249,
50.0004730224609,300,,-272,
50.0116176605225,300,,-296,
50.0227737426758,300,,-319,
50.0339298248291,300,,-342,
50.0450286865234,300,,-365,
50.0560741424561,300,,-388,
50.0670967102051,300,,-410,
50.0775737762451,0,,-427,
50.0880565643311,0,,-434,
50.0985698699951,0,,-438,
50.109525680542,0,,-439,
50.1205577850342,0,,-439,
50.131181716919,0,,-439,
50.1421451568604,0,,-439,
50.1531257629395,0,,-439,
50.1640491485596,0,,-439,
50.1751327514648,0,,-439,
50.1855983734131,0,,-439,
50.1965942382813,0,,-439,
50.2076091766357,0,,-439,
50.218240737915,0,,-439,
50.2291774749756,0,,-439,
50.2401657104492,0,,-439,
50.250581741333,0,,-439,
50.2615432739258,0,,-439,
50.2725696563721,0,,-439,
50.2831592559815,0,,-439,
50.2940826416016,0,,-439,
50.3049774169922,0,,-439,
50.3154182434082,0,,-439,
50.3262729644775,0,,-439,
50.3372497558594,0,,-439,
50.3476810455322,0,,-439,
50.3584880828857,0,,-439,
50.3694190979004,0,,-439,
50.380069732666,0,,-439,
50.3910427093506,0,,-439,
50.4019508361816,0,,-439,
50.4123935699463,0,,-439,
50.4232406616211,0,,-439,
50.4337215423584,0,,-439,
50.4446887969971,0,,-439,
50.4555816650391,0,,-439,
50.4661483764648,0,,-439,
50.477201461792,0,,-439,
50.4882183074951,0,,-439,
50.4987258911133,0,,-439,
50.5097579956055,0,,-439,
50.5206737518311,0,,-439,
50.531229019165,0,,-439,
50.5422019958496,0,,-439,
50.5521850585938,0,,-439,
50.5642852783203,400,,-432,
50.5754814147949,400,,-411,
50.586597442627,400,,-388,
50.5978012084961,400,,-362,
50.609281539917,400,,-332,
50.620813369751,400,,-301,
50.631706237793,400,,-270,
50.6422843933106,400,,-239,
50.6528701782227,400,,-208,
50.6643028259277,400,,-175,
50.6756343841553,400,,-142,
50.687068939209,400,,-107,
50.6975612640381,400,,-74,
50.7089214324951,400,,-38,
50.720251083374,400,,-3,
50.7315864562988,400,,31,
50.7429618835449,400,,65,
50.7542743682861,400,,99,
50.7657775878906,400,,133,
50.7771625518799,400,,167,
50.7884845733643,400,,202,
50.7999095916748,400,,239,
50.8112659454346,400,,275,
50.8225536346436,400,,309,
50.8338260650635,400,,343,
50.8452053070068,400,,379,
50.8566303253174,400,,413,
50.8680095672607,400,,448,
50.8792667388916,400,,484,
50.8905506134033,400,,520,
50.9018936157227,400,,555,
50.9132022857666,400,,590,
50.9244613647461,400,,625,
50.9357624053955,400,,659,
50.9471302032471,400,,694,
50.9584846496582,400,,730,
50.9698810577393,400,,764,
50.9812297821045,400,,798,
50.9925689697266,400,,832,
51.0039405822754,400,,864,
51.0152587890625,400,,897,
51.0265941619873,400,,932,
51.0379905700684,400,,968,
51.0489902496338,0,,999,
51.0595283508301,0,,1013,
51.070198059082,0,,1021,
51.0805644989014,0,,1025,
51.0911483764648,0,,1028,
51.1020927429199,0,,1029,
51.1129627227783,0,,1029,
51.123441696167,0,,1028,
51.1343383789063,0,,1028,
51.1454372406006,0,,1028,
51.1560134887695,0,,1028,
51.1670207977295,0,,1028,
51.1779441833496,0,,1028,
51.1884498596191,0,,1028,
51.1994380950928,0,,1028,
51.2104892730713,0,,1028,
51.2210693359375,0,,1028,
51.2320652008057,0,,1028,
51.2429943084717,0,,1028,
51.2535724639893,0,,1028,
51.2645206451416,0,,1028,
51.2755146026611,0,,1028,
51.2861366271973,0,,1028,
51.2971153259277,0,,1028,
51.3080654144287,0,,1028,
51.3190135955811,0,,1028,
51.3299579620361,0,,1028,
51.3395824432373,0,,1028,
51.3500347137451,0,,1028,
51.3604583740234,0,,1028,
51.3714008331299,0,,1028,
51.3824043273926,0,,1028,
51.3928928375244,0,,1028,
51.4038963317871,0,,1028,
51.4147815704346,0,,1028,
51.4252624511719,0,,1028,
51.4361934661865,0,,1028,
51.4472408294678,0,,1028,
51.4577178955078,0,,1028,
51.4685726165772,0,,1028,
51.4795169830322,0,,1028,
51.4900817871094,0,,1028,
51.5010242462158,0,,1028,
51.5119152069092,0,,1028,
51.5223693847656,0,,1028,
51.5332736968994,400,,1028,
51.5443897247314,400,,1014,
51.5548458099365,400,,997,
51.5660781860352,400,,976,
51.5772914886475,400,,951,
51.5888061523438,400,,922,
51.6004581451416,400,,890,
51.6112976074219,400,,858,
51.6218700408936,400,,829,
51.6324806213379,400,,798,
51.6439151763916,400,,763,
51.6552906036377,400,,731,
51.6666622161865,400,,698,
51.6779651641846,400,,663,
51.6893138885498,400,,628,
51.7007026672363,400,,593,
51.7121257781982,400,,559,
51.7234382629395,400,,526,
51.734977722168,400,,490,
51.7463607788086,400,,456,
51.7577648162842,400,,421,
51.7691783905029,400,,386,
51.7805061340332,400,,352,
51.7919139862061,400,,320,
51.8032417297363,400,,286,
51.8146533966065,400,,250,
51.8260288238525,400,,214,
51.8374652862549,400,,177,
51.8488864898682,400,,142,
51.8603973388672,400,,107,
51.8717422485352,400,,73,
51.882360458374,400,,39,
51.8936977386475,400,,2,
51.9050788879395,400,,-36,
51.9163932800293,400,,-74,
51.9277458190918,400,,-109,
51.9392223358154,400,,-145,
51.9505729675293,400,,-181,
51.9619445800781,400,,-217,
51.973274230957,400,,-253,
51.9846000671387,400,,-289,
51.9955863952637,400,,-323,
52.0060806274414,400,,-355,
52.0171852111816,400,,-390,
52.0279426574707,0,,-414,
52.0388488769531,0,,-426,
52.050220489502,0,,-432,
52.0615463256836,0,,-436,
52.0728492736816,0,,-438,
52.0841636657715,0,,-439,
52.095401763916,0,,-439,
52.1067047119141,0,,-439,
52.1179809570313,0,,-439,
52.1283988952637,0,,-439,
52.1390266418457,0,,-439,
52.1496238708496,0,,-439,
52.1609535217285,0,,-439,
52.1722640991211,0,,-439,
52.1836853027344,0,,-439,
52.1949996948242,0,,-439,
52.2062492370606,0,,-439,
52.2176055908203,0,,-439,
52.2290344238281,0,,-439,
52.240234375,0,,-439,
52.2515678405762,0,,-439,
52.2628860473633,0,,-439,
52.2740707397461,0,,-439,
52.2853393554688,0,,-439,
52.2966461181641,0,,-439,
52.3079643249512,0,,-439,
52.3192443847656,0,,-439,
52.3305778503418,0,,-439,
52.3420257568359,0,,-439,
52.3533058166504,0,,-439,
52.3646469116211,0,,-439,
52.3759765625,0,,-439,
52.3873138427734,0,,-439,
52.3986587524414,0,,-439,
52.4099655151367,0,,-439,
52.4213409423828,0,,-439,
52.4327049255371,0,,-439,
52.4440231323242,0,,-439,
52.4553146362305,0,,-439,
52.4666481018066,0,,-439,
52.4779510498047,0,,-439,
52.4892463684082,0,,-439,
52.500659942627,0,,-439,
52.5118103027344,500,,-434,
52.5226783752441,500,,-414,
52.5335960388184,500,,-389,
52.5445938110352,500,,-359,
52.5557708740234,500,,-323,
52.5671691894531,500,,-283,
52.5785369873047,500,,-243,
52.5899925231934,500,,-202,
52.601318359375,500,,-160,
52.6126556396484,500,,-118,
52.6238861083984,500,,-77,
52.6350364685059,500,,-33,
52.6461906433106,500,,12,
52.6574592590332,500,,59,
52.6686553955078,500,,104,
52.6798248291016,500,,147,
52.6910438537598,500,,190,
52.7022666931152,500,,235,
52.7128753662109,500,,277,
52.7240715026855,500,,321,
52.7353286743164,500,,368,
52.7466011047363,500,,416,
52.7577934265137,500,,462,
52.7690925598145,500,,508,
52.7795906066895,500,,551,
52.7908706665039,500,,595,
52.8021469116211,500,,639,
52.8134117126465,500,,686,
52.8247489929199,500,,736,
52.8353118896484,500,,781,
52.8466033935547,500,,826,
52.8578987121582,500,,869,
52.869197845459,500,,911,
52.8804550170898,500,,953,
52.8917083740234,500,,995,
52.9030075073242,500,,1039,
52.9143981933594,500,,1086,
52.9256706237793,500,,1136,
52.9369125366211,500,,1183,
52.9481658935547,500,,1225,
52.9593963623047,500,,1269,
52.970703125,500,,1314,
52.9820556640625,500,,1357,
52.9934692382813,0,,1400,
53.0042610168457,0,,1429,
53.0146827697754,0,,1445,
53.0241851806641,0,,1454,
53.036018371582,0,,1460,
53.0468940734863,0,,1467,
53.058292388916,0,,1470,
53.0697250366211,0,,1472,
53.0811424255371,0,,1473,
53.0926170349121,0,,1473,
53.1040687561035,0,,1473,
53.1154556274414,0,,1473,
53.1268348693848,0,,1473,
53.1377601623535,0,,1473,
53.148551940918,0,,1473,
53.1592903137207,0,,1473,
53.1707000732422,0,,1473,
53.1820678710938,0,,1473,
53.1935195922852,0,,1473,
53.2049446105957,0,,1473,
53.215892791748,0,,1473,
53.226692199707,0,,1473,
53.2374496459961,0,,1473,
53.2488594055176,0,,1473,
53.2602310180664,0,,1473,
53.2716331481934,0,,1473,
53.2830200195312,0,,1473,
53.2944984436035,0,,1473,
53.3059158325195,0,,1473,
53.3173408508301,0,,1473,
53.3287696838379,0,,1473,
53.3401565551758,0,,1473,
53.3515167236328,0,,1473,
53.3630104064941,0,,1473,
53.3744125366211,0,,1473,
53.3858108520508,0,,1473,
53.3962478637695,0,,1473,
53.4070930480957,0,,1473,
53.4178504943848,0,,1473,
53.4292297363281,0,,1473,
53.4406051635742,0,,1473,
53.4520378112793,0,,1473,
53.4634094238281,0,,1473,
53.4748229980469,0,,1473,
53.4860191345215,500,,1469,
53.4974594116211,500,,1451,
53.5084075927734,500,,1429,
53.5194206237793,500,,1401,
53.5305061340332,500,,1369,
53.5413436889648,500,,1334,
53.552001953125,500,,1299,
53.5629653930664,500,,1260,
53.5735816955566,500,,1222,
53.5847434997559,500,,1183,
53.5953254699707,500,,1145,
53.6059761047363,500,,1105,
53.617317199707,500,,1063,
53.6286582946777,500,,1020,
53.6399650573731,500,,978,
53.6512718200684,500,,935,
53.662654876709,500,,891,
53.6739807128906,500,,847,
53.6854133605957,500,,802,
53.6967544555664,500,,758,
53.7080764770508,500,,712,
53.7194862365723,500,,666,
53.7308692932129,500,,620,
53.7421722412109,500,,575,
53.7534523010254,500,,531,
53.7647514343262,500,,486,
53.7760734558106,500,,442,
53.7874717712402,500,,398,
53.7988433837891,500,,352,
53.8101921081543,500,,306,
53.8215599060059,500,,261,
53.8329048156738,500,,218,
53.8443031311035,500,,172,
53.8548965454102,500,,130,
53.8662185668945,500,,85,
53.8775749206543,500,,38,
53.8890266418457,500,,-8,
53.9003295898438,500,,-53,
53.9116668701172,500,,-100,
53.9230346679688,500,,-147,
53.9343605041504,500,,-193,
53.9456672668457,500,,-239,
53.9570159912109,500,,-285,
53.9685287475586,0,,-332,
53.9791984558106,0,,-360,
53.9901657104492,0,,-374,
54.0011253356934,0,,-383,
54.012020111084,0,,-389,
54.0228652954102,0,,-393,
54.0342521667481,0,,-394,
54.0455284118652,0,,-393,
54.0570106506348,0,,-393,
54.0674476623535,0,,-393,
54.0782470703125,0,,-393,
54.0890808105469,0,,-393,
54.1004981994629,0,,-393,
54.1119079589844,0,,-393,
54.1233100891113,0,,-393,
54.1347389221191,0,,-393,
54.1461486816406,0,,-393,
54.1575202941895,0,,-393,
54.1679649353027,0,,-393,
54.1787796020508,0,,-393,
54.1896018981934,0,,-393,
54.2010498046875,0,,-393,
54.2124366760254,0,,-393,
54.2238388061523,0,,-393,
54.2353363037109,0,,-393,
54.2467498779297,0,,-393,
54.2581596374512,0,,-393,
54.2696113586426,0,,-393,
54.2810287475586,0,,-393,
54.2924003601074,0,,-393,
54.3038101196289,0,,-393,
54.3151931762695,0,,-393,
54.3265647888184,0,,-393,
54.3378562927246,0,,-393,
54.3487548828125,0,,-393,
54.3595123291016,0,,-393,
54.3703651428223,0,,-393,
54.3817749023438,0,,-393,
54.3931579589844,0,,-393,
54.4046363830566,0,,-393,
54.4160537719727,0,,-393,
54.4274291992187,0,,-393,
54.4388313293457,0,,-393,
54.4497528076172,0,,-393,
54.4559326171875,0,,-393,
